SID,CID,SCORE,TID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900130041,300039,70.0,100008,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300003,61.0,100003,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300071,10.0,100010,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300128,94.0,100094,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300007,95.0,100095,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300123,135.0,100135,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300035,89.0,100089,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300125,88.0,100088,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300061,87.0,100087,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300076,86.0,100086,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300067,85.0,100085,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300072,84.0,100084,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300131,83.0,100083,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300068,82.0,100082,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300137,81.0,100081,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300094,80.0,100080,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300057,79.0,100079,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300044,78.0,100078,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300118,77.0,100077,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300066,76.0,100076,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300036,75.0,100075,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300077,74.0,100074,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300121,73.0,100073,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300097,72.0,100072,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300080,71.0,100071,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300053,70.0,100070,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300114,69.0,100069,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300110,68.0,100068,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300034,67.0,100067,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300138,66.0,100066,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300079,65.0,100065,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300140,64.0,100064,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300104,63.0,100063,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300046,62.0,100062,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300109,61.0,100061,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300130,60.0,100060,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300099,59.0,100059,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300136,58.0,100058,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300014,57.0,100057,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300017,56.0,100056,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300073,55.0,100055,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300075,54.0,100054,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300030,53.0,100053,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300016,52.0,100052,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300113,51.0,100051,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300086,50.0,100050,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300078,49.0,100049,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300032,48.0,100048,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300062,47.0,100047,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300074,46.0,100046,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300127,45.0,100045,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300015,44.0,100044,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300103,43.0,100043,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300092,42.0,100042,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300105,41.0,100041,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300108,40.0,100040,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300051,39.0,100039,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300027,38.0,100038,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300090,37.0,100037,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300045,36.0,100036,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300100,35.0,100035,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300031,34.0,100034,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300070,33.0,100033,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300059,32.0,100032,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300001,31.0,100031,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300004,30.0,100030,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300060,29.0,100029,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300026,28.0,100028,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300040,27.0,100027,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300041,26.0,100026,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300111,25.0,100025,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300093,24.0,100024,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300082,23.0,100023,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300102,22.0,100022,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300019,21.0,100021,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300129,20.0,100020,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300002,19.0,100019,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300005,18.0,100018,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300112,17.0,100017,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300025,16.0,100016,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300124,15.0,100015,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300056,96.0,100096,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300002,66.0,100020,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300010,131.0,100131,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300107,97.0,100097,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300022,11.0,100011,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300089,12.0,100012,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300095,13.0,100013,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300029,14.0,100014,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300101,98.0,100098,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300088,99.0,100099,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300033,100.0,100100,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300020,101.0,100101,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300043,102.0,100102,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300021,133.0,100133,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300120,103.0,100103,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300052,104.0,100104,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300084,105.0,100105,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300037,106.0,100106,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300023,107.0,100107,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300117,108.0,100108,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300064,109.0,100109,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300116,110.0,100110,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300132,111.0,100111,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300018,112.0,100112,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300058,113.0,100113,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300009,114.0,100114,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300054,115.0,100115,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300048,116.0,100116,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300069,117.0,100117,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300133,118.0,100118,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300063,119.0,100119,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300134,120.0,100120,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300049,121.0,100121,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300098,122.0,100122,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300006,123.0,100123,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300055,124.0,100124,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300096,125.0,100125,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300115,126.0,100126,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300038,127.0,100127,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300126,128.0,100128,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300065,129.0,100129,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300042,130.0,100130,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300024,89.0,100024,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130041,300091,132.0,100132,董育红,女,19.0,34084.0,计算机科学与技术学院,2004
200900130042,300035,95.0,100004,郭军平,女,22.0,32997.0,管理学院,2006
200900130042,300004,60.0,100004,郭军平,女,22.0,32997.0,管理学院,2006
200900130042,300014,69.0,100014,郭军平,女,22.0,32997.0,管理学院,2006
200900130042,300018,72.0,100018,郭军平,女,22.0,32997.0,管理学院,2006
200900130042,300024,72.0,100024,郭军平,女,22.0,32997.0,管理学院,2006
200900130043,300037,97.0,100006,李光慧,女,23.0,32630.0,信息科学与工程学院,2006
200900130043,300032,59.0,100001,李光慧,女,23.0,32630.0,信息科学与工程学院,2006
200900130043,300020,92.0,100020,李光慧,女,23.0,32630.0,信息科学与工程学院,2006
200900130043,300008,66.0,100008,李光慧,女,23.0,32630.0,信息科学与工程学院,2006
200900130043,300024,55.0,100024,李光慧,女,23.0,32630.0,信息科学与工程学院,2006
200900130044,300021,78.0,100021,李绪成,女,24.0,32488.0,医学院,2010
200900130044,300023,94.0,100023,李绪成,女,24.0,32488.0,医学院,2010
200900130044,300007,58.0,100007,李绪成,女,24.0,32488.0,医学院,2010
200900130044,300004,65.0,100004,李绪成,女,24.0,32488.0,医学院,2010
200900130044,300011,64.0,100011,李绪成,女,24.0,32488.0,医学院,2010
200900130045,300024,81.0,100024,陈定明,女,20.0,33864.0,信息科学与工程学院,2004
200900130045,300028,98.0,100028,陈定明,女,20.0,33864.0,信息科学与工程学院,2004
200900130045,300017,91.0,100017,陈定明,女,20.0,33864.0,信息科学与工程学院,2004
200900130045,300003,70.0,100003,陈定明,女,20.0,33864.0,信息科学与工程学院,2004
200900130045,300019,51.0,100019,陈定明,女,20.0,33864.0,信息科学与工程学院,2004
200900130046,300023,74.0,100023,白连清,男,23.0,32560.0,,2011
200900130046,300011,92.0,100011,白连清,男,23.0,32560.0,,2011
200900130046,300024,54.0,100024,白连清,男,23.0,32560.0,,2011
200900130046,300001,61.0,100001,白连清,男,23.0,32560.0,,2011
200900130046,300006,51.0,100006,白连清,男,23.0,32560.0,,2011
200900130047,300031,79.0,100000,成平遥,男,23.0,32710.0,软件学院,2008
200900130047,300003,61.0,100003,成平遥,男,23.0,32710.0,软件学院,2008
200900130047,300033,63.0,100002,成平遥,男,23.0,32710.0,软件学院,2008
200900130047,300027,58.0,100027,成平遥,男,23.0,32710.0,软件学院,2008
200900130047,300036,61.0,100005,成平遥,男,23.0,32710.0,软件学院,2008
200900130048,300027,87.0,100027,解云杰,男,21.0,33533.0,法学院,2008
200900130048,300028,69.0,100028,解云杰,男,21.0,33533.0,法学院,2008
200900130048,300022,98.0,100022,解云杰,男,21.0,33533.0,法学院,2008
200900130048,300032,70.0,100001,解云杰,男,21.0,33533.0,法学院,2008
200900130048,300023,81.0,100023,解云杰,男,21.0,33533.0,法学院,2008
200900130049,300018,59.0,100018,李林丹,女,19.0,34069.0,生命科学学院,2005
200900130049,300027,79.0,100027,李林丹,女,19.0,34069.0,生命科学学院,2005
200900130049,300021,64.0,100021,李林丹,女,19.0,34069.0,生命科学学院,2005
200900130049,300009,54.0,100009,李林丹,女,19.0,34069.0,生命科学学院,2005
200900130049,300017,51.0,100017,李林丹,女,19.0,34069.0,生命科学学院,2005
200900130050,300031,54.0,100000,陈东斌,,19.0,34043.0,,2008
200900130050,300004,82.0,100004,陈东斌,,19.0,34043.0,,2008
200900130050,300019,80.0,100019,陈东斌,,19.0,34043.0,,2008
200900130050,300034,91.0,100003,陈东斌,,19.0,34043.0,,2008
200900130050,300036,88.0,100005,陈东斌,,19.0,34043.0,,2008
200900130051,300029,88.0,100029,段中,女,19.0,34264.0,数学学院,2006
200900130051,300039,78.0,100008,段中,女,19.0,34264.0,数学学院,2006
200900130051,300037,56.0,100006,段中,女,19.0,34264.0,数学学院,2006
200900130051,300009,77.0,100009,段中,女,19.0,34264.0,数学学院,2006
200900130051,300005,95.0,100005,段中,女,19.0,34264.0,数学学院,2006
200900130052,300026,68.0,100026,李增建,女,19.0,34074.0,法学院,2010
200900130052,300038,92.0,100007,李增建,女,19.0,34074.0,法学院,2010
200900130052,300020,85.0,100020,李增建,女,19.0,34074.0,法学院,2010
200900130052,300012,64.0,100012,李增建,女,19.0,34074.0,法学院,2010
200900130052,300028,96.0,100028,李增建,女,19.0,34074.0,法学院,2010
200900130053,300002,86.0,100002,郝耀华,男,23.0,32581.0,公共卫生学院,2011
200900130053,300029,91.0,100029,郝耀华,男,23.0,32581.0,公共卫生学院,2011
200900130053,300035,65.0,100004,郝耀华,男,23.0,32581.0,公共卫生学院,2011
200900130053,300020,59.0,100020,郝耀华,男,23.0,32581.0,公共卫生学院,2011
200900130053,300018,55.0,100018,郝耀华,男,23.0,32581.0,公共卫生学院,2011
200900130054,300023,80.0,100023,郭秀生,男,22.0,32984.0,化学与化工学院,2011
200900130054,300037,96.0,100006,郭秀生,男,22.0,32984.0,化学与化工学院,2011
200900130054,300027,50.0,100027,郭秀生,男,22.0,32984.0,化学与化工学院,2011
200900130054,300003,55.0,100003,郭秀生,男,22.0,32984.0,化学与化工学院,2011
200900130055,300005,70.0,100005,候智文,女,24.0,32161.0,计算机科学与技术学院,2010
200900130055,300017,61.0,100017,候智文,女,24.0,32161.0,计算机科学与技术学院,2010
200900130055,300026,76.0,100026,候智文,女,24.0,32161.0,计算机科学与技术学院,2010
200900130055,300018,92.0,100018,候智文,女,24.0,32161.0,计算机科学与技术学院,2010
200900130055,300028,59.0,100028,候智文,女,24.0,32161.0,计算机科学与技术学院,2010
200900130056,300019,82.0,100019,李安太,男,24.0,32299.0,医学院,2004
200900130056,300013,56.0,100013,李安太,男,24.0,32299.0,医学院,2004
200900130056,300030,66.0,100030,李安太,男,24.0,32299.0,医学院,2004
200900130056,300017,97.0,100017,李安太,男,24.0,32299.0,医学院,2004
200900130056,300011,92.0,100011,李安太,男,24.0,32299.0,医学院,2004
200900130057,300015,93.0,100015,李秀忠,男,21.0,33280.0,医学院,2008
200900130057,300013,85.0,100013,李秀忠,男,21.0,33280.0,医学院,2008
200900130057,300009,93.0,100009,李秀忠,男,21.0,33280.0,医学院,2008
