SID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900131806,郭建元,女,21.0,33588.0,历史文化学院,2004
200900131807,李作峰,男,18.0,34337.0,法学院,2008
200900131808,郭文强,女,22.0,33121.0,公共卫生学院,2009
200900131809,李龙,男,22.0,33011.0,马克思主义学院,2009
200900131810,李秀英,男,18.0,34493.0,公共卫生学院,2010
200900131811,刘浩杰,女,23.0,32755.0,法学院,2007
200900131812,范宝林,女,20.0,33719.0,数学学院,2010
200900131813,高明亮,,24.0,32319.0,计算机科学与技术学院,2008
200900131814,李梦奇,女,18.0,34388.0,,2006
200900131815,陈凯,女,23.0,32527.0,历史文化学院,2004
200900131816,刘锦峰,男,19.0,34325.0,化学与化工学院,2005
200900131817,胡海燕,,24.0,32396.0,生命科学学院,2005
200900131818,付光圆,女,18.0,34579.0,医学院,2005
200900131819,郝全奎,男,24.0,32325.0,物理学院,2008
200900131821,安杰清,男,19.0,34250.0,哲学与社会发展学院,2007
200900131822,陈玉斌,男,24.0,32153.0,外国语学院,2008
200900131823,胡福廷,男,23.0,32586.0,经济学院,2007
200900131824,贾军飞,男,21.0,33376.0,化学与化工学院,2008
200900131826,李学彬,男,19.0,34252.0,国际教育学院,2005
200900131828,胡景荣,女,20.0,33898.0,经济学院,2009
200900131829,翟金斗,,18.0,34489.0,历史文化学院,2010
200900131831,李建平,男,20.0,33666.0,外国语学院,2004
200900131832,曹俊峰,男,19.0,34144.0,外国语学院,2005
200900131833,边树荣,男,20.0,33764.0,环境科学与工程学院,2011
200900131834,连颖忠,,22.0,33004.0,历史文化学院,2005
200900131836,侯双成,女,18.0,34527.0,信息科学与工程学院,2011
200900131837,杜景太,男,18.0,34518.0,化学与化工学院,2011
200900131838,冯素珍,女,24.0,32449.0,国际教育学院,2011
200900131839,李小燕,,22.0,33002.0,数学学院,2008
200900131841,刘海明,女,24.0,32282.0,外国语学院,2011
200900131842,樊巍,女,23.0,32729.0,艺术学院,2011
200900131843,耿福堂,男,20.0,33919.0,医学院,2008
200900131844,李建彬,男,23.0,32820.0,管理学院,2009
200900131845,李润明,女,19.0,34323.0,医学院,2007
200900131847,李伟,女,23.0,32775.0,公共卫生学院,2011
200900131848,付矿军,男,22.0,33036.0,生命科学学院,2007
200900131849,贺金银,男,24.0,32474.0,马克思主义学院,2008
200900131850,李玉江,男,23.0,32587.0,法学院,2010
200900131852,段建花,女,23.0,32653.0,医学院,2008
200900131853,崔海生,女,23.0,32583.0,法学院,2009
200900131854,刘宽文,女,18.0,34336.0,马克思主义学院,2004
200900131855,高三华,男,18.0,34600.0,艺术学院,2005
200900131856,李智鹏,,24.0,32255.0,公共卫生学院,2008
200900131858,李新善,女,24.0,32505.0,马克思主义学院,2008
200900131859,崔华文,女,19.0,34012.0,软件学院,2007
200900131860,贾永昌,女,21.0,33470.0,软件学院,2010
200900131861,刘丰权,女,23.0,32671.0,信息科学与工程学院,2004
200900131863,陈贵祥,女,21.0,33349.0,法学院,2005
200900131864,杜福喜,男,22.0,33214.0,哲学与社会发展学院,2006
200900131865,雷林保,男,18.0,34572.0,艺术学院,2010
200900131866,白哲峰,,19.0,34028.0,,2007
200900131867,曹超,,22.0,33104.0,历史文化学院,2008
200900131869,杜清平,女,19.0,34274.0,物理学院,2004
200900131870,韩冰峰,女,21.0,33244.0,生命科学学院,2007
200900131871,李学明,女,22.0,32991.0,历史文化学院,2009
200900131872,刘长有,女,24.0,32237.0,化学与化工学院,2009
200900131874,郭丽霞,男,19.0,34085.0,法学院,2005
200900131875,高建平,女,24.0,32312.0,历史文化学院,2008
200900131876,陈俊平,男,18.0,34554.0,国际教育学院,2005
200900131877,程伟斌,女,18.0,34640.0,马克思主义学院,2005
200900131879,梁伟,女,24.0,32423.0,历史文化学院,2009
200900131880,高翔,,21.0,33538.0,经济学院,2007
200900131881,高平,男,22.0,33133.0,艺术学院,2007
200900131882,曹贵孝,,18.0,34373.0,管理学院,2010
200900131884,吉永生,女,24.0,32216.0,公共卫生学院,2008
200900131885,郝丽芳,男,24.0,32267.0,管理学院,2011
200900131886,梁志刚,男,20.0,33702.0,法学院,2008
200900131887,郭羽,女,21.0,33272.0,计算机科学与技术学院,2011
200900131889,贾玉宝,男,18.0,34609.0,外国语学院,2006
200900131890,郝世平,女,18.0,34529.0,软件学院,2005
200900131891,康学鸿,男,20.0,33660.0,医学院,2010
200900131892,李振海,女,21.0,33283.0,信息科学与工程学院,2009
200900131894,刘来福,女,23.0,32739.0,法学院,2004
200900131895,胡中华,女,23.0,32714.0,艺术学院,2010
200900131896,贾慧敏,女,19.0,33977.0,外国语学院,2006
200900131897,李振杰,,23.0,32574.0,数学学院,2008
200900131898,杜山林,女,23.0,32533.0,管理学院,2011
200900131899,李治安,女,21.0,33428.0,计算机科学与技术学院,2005
200900131900,陈乾,,18.0,34417.0,计算机科学与技术学院,2008
200900131901,郝金虎,女,21.0,33251.0,哲学与社会发展学院,2004
200900131902,李清军,男,21.0,33289.0,国际教育学院,2007
200900131903,郝亚杰,女,18.0,34522.0,,2011
200900131904,李建民,女,22.0,33229.0,,2009
200900131905,安大强,女,22.0,33134.0,管理学院,2009
200900131906,李锦峰,男,19.0,34221.0,信息科学与工程学院,2008
200900131907,李丽峰,男,20.0,33675.0,信息科学与工程学院,2009
200900131908,郭新建,女,23.0,32600.0,,2006
200900131909,段天平,男,21.0,33305.0,化学与化工学院,2008
200900131910,方玉梅,男,19.0,34239.0,哲学与社会发展学院,2008
200900131911,郝三小,男,23.0,32828.0,经济学院,2010
200900131912,杜建新,女,18.0,34652.0,公共卫生学院,2008
200900131913,李俊海,女,24.0,32164.0,信息科学与工程学院,2006
200900131914,李鸿喜,,22.0,33121.0,法学院,2004
200900131915,李凯,男,24.0,32369.0,化学与化工学院,2009
200900131916,常国杰,男,22.0,33078.0,马克思主义学院,2006
200900131917,郝俊杰,女,20.0,33793.0,经济学院,2009
200900131918,李步周,女,21.0,33534.0,环境科学与工程学院,2004
200900131919,李庆,男,21.0,33352.0,物理学院,2010
200900131920,白华文,女,24.0,32344.0,软件学院,2008
200900131921,刘海珍,女,23.0,32722.0,物理学院,2004
200900131922,曹材春,女,18.0,34411.0,,2009
200900131923,李俊培,女,24.0,32152.0,国际教育学院,2009
200900131924,李润录,男,22.0,32877.0,马克思主义学院,2008
200900131925,冯彦明,女,22.0,33102.0,信息科学与工程学院,2011
200900131926,贾齐英,男,19.0,34238.0,信息科学与工程学院,2011
200900131927,狄来有,男,18.0,34580.0,外国语学院,2010
200900131928,李森林,,19.0,34147.0,经济学院,2009
200900131929,李学军,女,22.0,32912.0,信息科学与工程学院,2006
200900131930,邓海兵,男,23.0,32813.0,外国语学院,2005
200900131931,丁玉红,男,20.0,33679.0,外国语学院,2006
200900131932,冯杰,男,20.0,33695.0,经济学院,2007
200900131933,寇玉喜,女,24.0,32162.0,马克思主义学院,2004
200900131934,孔祥华,男,20.0,33786.0,医学院,2009
200900131935,刘军军,,23.0,32683.0,化学与化工学院,2008
200900131936,郭平方,女,18.0,34655.0,法学院,2007
200900131937,韩引文,,22.0,32899.0,,2004
200900131938,靳志英,男,24.0,32490.0,化学与化工学院,2006
200900131939,李志国,男,19.0,34107.0,公共卫生学院,2004
200900131940,边晋,女,24.0,32429.0,,2011
200900131941,耿拴第,男,21.0,33564.0,计算机科学与技术学院,2009
200900131942,刘林康,男,21.0,33586.0,物理学院,2005
200900131943,代建兵,女,18.0,34558.0,管理学院,2008
200900131944,胡金成,女,19.0,34090.0,医学院,2011
200900131945,郝小,女,18.0,34344.0,生命科学学院,2005
200900131946,崔如杰,男,22.0,33231.0,公共卫生学院,2011
200900131947,董春革,女,24.0,32326.0,法学院,2010
200900131948,郭本红,男,20.0,33610.0,,2010
200900131949,李春华,男,24.0,32188.0,生命科学学院,2006
200900130245,郭俊峰,女,21.0,33414.0,,2005
200900130246,曹俊峰,,22.0,33127.0,法学院,2004
200900130247,胡旭卫,女,21.0,33478.0,国际教育学院,2007
200900130248,李彩霞,,24.0,32312.0,,2008
200900130250,安国占,男,18.0,34342.0,艺术学院,2008
200900130251,李海珍,男,24.0,32180.0,外国语学院,2005
200900130253,杜荣豪,女,18.0,34344.0,马克思主义学院,2009
200900130254,江素文,男,20.0,33704.0,艺术学院,2005
200900130255,高拖迎,女,18.0,34376.0,艺术学院,2009
200900130256,郭国栋,女,20.0,33676.0,历史文化学院,2006
200900130258,关朝霞,女,23.0,32783.0,信息科学与工程学院,2004
200900130259,胡庆华,,20.0,33745.0,马克思主义学院,2004
200900130260,景秀珍,女,24.0,32255.0,物理学院,2011
200900130262,韩贵银,女,20.0,33760.0,马克思主义学院,2007
200900130263,李明,女,24.0,32488.0,管理学院,2008
200900130264,郭全生,女,22.0,33068.0,外国语学院,2004
200900130265,郭燕青,女,24.0,32336.0,历史文化学院,2007
200900130267,李林,女,22.0,33194.0,环境科学与工程学院,2006
200900130268,樊海祥,女,21.0,33414.0,医学院,2007
200900130269,高红梅,女,20.0,33718.0,艺术学院,2005
200900130271,房拉海,男,19.0,34094.0,环境科学与工程学院,2010
200900130272,梁映东,女,22.0,33216.0,历史文化学院,2011
200900130273,康侯平,男,22.0,33034.0,,2004
200900130274,白凤江,,22.0,32915.0,公共卫生学院,2006
200900130275,李太生,女,24.0,32381.0,哲学与社会发展学院,2011
200900130277,何四四,男,22.0,33225.0,物理学院,2011
200900130278,李保保,女,21.0,33531.0,外国语学院,2007
200900130279,曹顺平,男,19.0,34232.0,医学院,2004
200900130280,白云奎,,19.0,34094.0,艺术学院,2004
200900130281,边建明,男,20.0,33764.0,马克思主义学院,2009
200900130283,安风清,,21.0,33280.0,生命科学学院,2009
200900130284,孔令海,男,21.0,33397.0,物理学院,2005
200900130285,李健,女,24.0,32335.0,马克思主义学院,2011
200900130287,段旭庄,男,20.0,33868.0,化学与化工学院,2011
200900130288,贾明磊,女,21.0,33304.0,环境科学与工程学院,2006
200900130289,白璐,女,23.0,32821.0,软件学院,2009
200900130290,耿卫星,男,22.0,33139.0,,2007
200900130291,段广德,男,18.0,34448.0,外国语学院,2006
200900130293,郝金斗,男,24.0,32501.0,数学学院,2007
200900130294,胡成刚,女,23.0,32800.0,物理学院,2010
200900130295,单石祥,男,18.0,34558.0,经济学院,2008
200900130296,贺小飞,女,23.0,32558.0,外国语学院,2006
200900130297,刘俊杰,女,24.0,32270.0,国际教育学院,2005
200900130299,姜成柱,女,21.0,33392.0,软件学院,2009
200900130300,贾保林,男,20.0,33956.0,计算机科学与技术学院,2004
200900130302,胡治雄,,24.0,32227.0,哲学与社会发展学院,2008
200900130303,翟志春,女,21.0,33386.0,医学院,2004
200900130304,侯有生,,24.0,32498.0,艺术学院,2010
200900130305,郝俊云,女,18.0,34621.0,法学院,2006
200900130306,高丽,女,20.0,33923.0,法学院,2010
200900130307,胡计堂,男,23.0,32528.0,生命科学学院,2009
200900130309,刘贵全,男,22.0,33034.0,公共卫生学院,2009
200900130310,康小平,男,23.0,32788.0,化学与化工学院,2007
200900130311,李国强,女,19.0,34257.0,管理学院,2007
200900130312,崔健民,男,22.0,33088.0,法学院,2006
200900130313,胡平,女,21.0,33457.0,经济学院,2010
200900130315,李继秀,,22.0,33234.0,哲学与社会发展学院,2006
200900130316,崔秀烟,女,21.0,33239.0,信息科学与工程学院,2009
200900130950,郭润莲,女,20.0,33746.0,管理学院,2004
200900130951,段中,男,21.0,33382.0,经济学院,2010
200900130952,测试十,女,19.0,34313.0,公共卫生学院,2005
200900130953,韩晋亮,女,21.0,33545.0,物理学院,2004
200900130954,郎智磊,男,24.0,32432.0,数学学院,2008
200900130955,李九华,女,20.0,33699.0,马克思主义学院,2004
200900130956,李永明,女,21.0,33291.0,化学与化工学院,2010
200900130957,白玉生,男,19.0,34100.0,马克思主义学院,2010
200900130958,陈淑珍,女,20.0,33868.0,环境科学与工程学院,2005
200900130959,董建峰,男,18.0,34474.0,哲学与社会发展学院,2006
200900130960,耿崇武,女,23.0,32822.0,物理学院,2004
200900130961,靳瑞书,,19.0,34278.0,医学院,2006
200900130962,白鹏,男,22.0,33094.0,哲学与社会发展学院,2004
200900130963,贾红亮,女,22.0,33026.0,历史文化学院,2008
200900130964,李伟,女,24.0,32371.0,经济学院,2005
200900130965,邓奇,女,24.0,32479.0,外国语学院,2005
200900130966,贾会卯,男,22.0,32973.0,艺术学院,2004
200900130967,封庆,男,21.0,33278.0,哲学与社会发展学院,2008
200900130968,贺建平,男,21.0,33350.0,经济学院,2009
200900130969,梁有仓,女,18.0,34490.0,生命科学学院,2007
200900130970,郭岁明,女,18.0,34660.0,生命科学学院,2011
200900130971,侯武红,女,24.0,32149.0,管理学院,2008
200900130972,李巧珍,男,18.0,34476.0,艺术学院,2008
200900130973,杜红梅,男,22.0,32996.0,数学学院,2005
200900130974,郝三苟,男,18.0,34639.0,生命科学学院,2011
200900130975,樊成群,男,20.0,33652.0,化学与化工学院,2009
200900130976,崔晶,,19.0,34071.0,生命科学学院,2007
200900130977,崔娜,男,19.0,34135.0,哲学与社会发展学院,2011
200900130978,李飞虎,女,21.0,33254.0,外国语学院,2008
200900130979,李留锁,女,22.0,33143.0,物理学院,2011
200900130980,刘慧荣,男,20.0,33611.0,马克思主义学院,2006
200900130981,李海军,男,24.0,32413.0,哲学与社会发展学院,2007
200900130982,白全福,男,19.0,34079.0,医学院,2006
200900130983,李变英,男,20.0,33670.0,经济学院,2009
200900130984,李许昌,女,19.0,34192.0,化学与化工学院,2011
200900130985,高伟,女,21.0,33440.0,信息科学与工程学院,2006
200900130986,李东梅,男,21.0,33379.0,计算机科学与技术学院,2011
200900130987,郝瑞华,女,20.0,33853.0,数学学院,2008
200900130988,来虎军,男,21.0,33335.0,计算机科学与技术学院,2009
200900130989,李珺,女,19.0,34144.0,艺术学院,2010
200900130990,刘林旺,,24.0,32425.0,物理学院,2008
200900130991,葛海明,,24.0,32278.0,软件学院,2010
200900130992,刘景艳,男,22.0,33203.0,数学学院,2011
200900130993,高清海,男,22.0,32960.0,数学学院,2005
200900130994,吉义,男,19.0,34145.0,法学院,2007
200900130995,靳建胜,男,21.0,33377.0,数学学院,2008
200900130996,李铭香,女,18.0,34405.0,公共卫生学院,2006
200900130997,高守春,女,18.0,34611.0,经济学院,2009
200900130998,董候小,,22.0,32946.0,软件学院,2005
200900130999,李红亮,女,18.0,34355.0,艺术学院,2008
200900131000,郭士海,男,18.0,34379.0,数学学院,2006
200900131001,段恩明,女,22.0,33123.0,法学院,2007
200900131002,冯强,男,20.0,33916.0,医学院,2006
200900131003,多旭东,女,22.0,33139.0,管理学院,2008
200900131004,李军,女,21.0,33412.0,信息科学与工程学院,2007
200900131005,李君,男,21.0,33254.0,历史文化学院,2009
200900131006,刘奥,女,18.0,34385.0,医学院,2006
200900131007,刘建伟,女,19.0,34011.0,信息科学与工程学院,2004
200900131008,陈贵清,男,20.0,33681.0,医学院,2004
200900131009,白利军,女,18.0,34579.0,化学与化工学院,2007
200900131010,黄云鲜,女,19.0,34205.0,外国语学院,2006
200900131011,康志敏,男,19.0,34138.0,马克思主义学院,2011
200900131012,刘军,男,20.0,33921.0,国际教育学院,2005
200900131013,巩俊田,男,23.0,32646.0,法学院,2006
200900131014,郭卫卫,男,23.0,32709.0,管理学院,2011
200900131015,陈永红,男,23.0,32607.0,管理学院,2006
200900131016,边金良,女,21.0,33300.0,公共卫生学院,2007
200900131017,李义文,男,21.0,33570.0,医学院,2004
200900131018,冯志新,女,20.0,33957.0,法学院,2007
200900131019,白东方,女,21.0,33496.0,数学学院,2005
200900131020,梁素兰,男,18.0,34489.0,马克思主义学院,2004
200900131021,付立豪,男,18.0,34520.0,历史文化学院,2008
200900131022,康改凤,男,21.0,33260.0,物理学院,2006
200900131023,姬鹏云,男,18.0,34411.0,软件学院,2006
200900131735,崔海平,男,19.0,34287.0,化学与化工学院,2010
200900131736,杜小璐,男,21.0,33312.0,医学院,2011
200900131737,郭恩慧,女,22.0,33025.0,管理学院,2010
200900131738,李荣,女,21.0,33258.0,医学院,2007
200900131739,陈振兴,男,18.0,34687.0,物理学院,2011
200900131740,陈小燕,男,21.0,33361.0,软件学院,2010
200900130791,梁拖发,女,23.0,32709.0,物理学院,2008
200900130792,杜宇,女,18.0,34350.0,环境科学与工程学院,2011
200900130793,李军卫,男,24.0,32239.0,哲学与社会发展学院,2006
200900130794,韩利峰,女,18.0,34444.0,计算机科学与技术学院,2009
200900130795,梁琴,女,21.0,33581.0,经济学院,2006
